,sub_id,site_id,site_name,sub_name,cover,name,year,trtmt,plot,gfnarrowwalker,gfnarrowarft,sub_lat,sub_long,sub_ele
427,i36.01,i36,QHI,QHI:KO,7,Poa arctica,1999,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
428,i36.01,i36,QHI,QHI:KO,3,Astragalus umbellatus,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
429,i36.01,i36,QHI,QHI:KO,16,Salix arctica,1999,CTL,3,SDECI,DSHRUB,"69,58","138,87",73
430,i36.01,i36,QHI,QHI:KO,3,XXXotherlichen:QHI ,1999,CTL,3,LICHENU,LICHEN,"69,58","138,87",73
431,i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
432,i36.01,i36,QHI,QHI:KO,9,XXXothermoss ,1999,CTL,3,MOSSU,MOSS,"69,58","138,87",73
433,i36.01,i36,QHI,QHI:KO,4,Cetraria cucculata,1999,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
434,i36.01,i36,QHI,QHI:KO,22,XXXbareground ,1999,CTL,3,SOIL,SOIL,"69,58","138,87",73
435,i36.01,i36,QHI,QHI:KO,2,Thamnolia subuliformis,1999,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
436,i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
437,i36.01,i36,QHI,QHI:KO,1,XXXunkwoody ,1999,CTL,3,SHRUBU,SHRUB,"69,58","138,87",73
438,i36.01,i36,QHI,QHI:KO,2,Arctagrostis latifolia,1999,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
439,i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
440,i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
441,i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
442,i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
443,i36.01,i36,QHI,QHI:KO,8,Senecio atropurpureus,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
444,i36.01,i36,QHI,QHI:KO,68,XXXlitter ,1999,CTL,4,LITTER,LITTER,"69,58","138,87",73
445,i36.01,i36,QHI,QHI:KO,60,Dryas integrifolia,1999,CTL,4,SEVER,ESHRUB,"69,58","138,87",73
446,i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
447,i36.01,i36,QHI,QHI:KO,5,Cetraria cucculata,1999,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
448,i36.01,i36,QHI,QHI:KO,3,Cetraria islandica,1999,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
449,i36.01,i36,QHI,QHI:KO,2,XXXpeltigera:QHI ,1999,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
450,i36.01,i36,QHI,QHI:KO,7,Salix arctica,1999,CTL,4,SDECI,DSHRUB,"69,58","138,87",73
451,i36.01,i36,QHI,QHI:KO,2,XXXcrustous:QHI ,1999,CTL,4,LCRUS,LICHEN,"69,58","138,87",73
452,i36.01,i36,QHI,QHI:KO,9,XXXothermoss ,1999,CTL,4,MOSSU,MOSS,"69,58","138,87",73
453,i36.01,i36,QHI,QHI:KO,2,Thamnolia subuliformis,1999,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
454,i36.01,i36,QHI,QHI:KO,5,Oxytropis maydelliana,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
455,i36.01,i36,QHI,QHI:KO,6,Poa arctica,1999,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
456,i36.01,i36,QHI,QHI:KO,3,XXXotherherb:QHI ,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
457,i36.01,i36,QHI,QHI:KO,9,XXXbareground ,1999,CTL,4,SOIL,SOIL,"69,58","138,87",73
458,i36.01,i36,QHI,QHI:KO,1,Arctagrostis latifolia,1999,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
459,i36.01,i36,QHI,QHI:KO,1,Papaver radicatum,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
460,i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
461,i36.01,i36,QHI,QHI:KO,2,Pedicularis vertisilata,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
462,i36.01,i36,QHI,QHI:KO,12,XXXbareground ,1999,CTL,5,SOIL,SOIL,"69,58","138,87",73
463,i36.01,i36,QHI,QHI:KO,57,Dryas integrifolia,1999,CTL,5,SEVER,ESHRUB,"69,58","138,87",73
464,i36.01,i36,QHI,QHI:KO,2,Oxytropis nigrescens,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
465,i36.01,i36,QHI,QHI:KO,55,XXXlitter ,1999,CTL,5,LITTER,LITTER,"69,58","138,87",73
466,i36.01,i36,QHI,QHI:KO,20,XXXothermoss ,1999,CTL,5,MOSSU,MOSS,"69,58","138,87",73
467,i36.01,i36,QHI,QHI:KO,13,Salix arctica,1999,CTL,5,SDECI,DSHRUB,"69,58","138,87",73
468,i36.01,i36,QHI,QHI:KO,8,XXXkobresia:QHI ,1999,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
469,i36.01,i36,QHI,QHI:KO,6,XXXothergram ,1999,CTL,5,GRAMU,GRAMINOID,"69,58","138,87",73
470,i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
471,i36.01,i36,QHI,QHI:KO,7,Astragalus umbellatus,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
472,i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
473,i36.01,i36,QHI,QHI:KO,2,XXXcladonia:QHI ,1999,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
474,i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,1999,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
475,i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,1999,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
476,i36.01,i36,QHI,QHI:KO,4,XXXotherlichen:QHI ,1999,CTL,5,LICHENU,LICHEN,"69,58","138,87",73
477,i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,1999,CTL,5,RUSH,GRAMINOID,"69,58","138,87",73
478,i36.01,i36,QHI,QHI:KO,4,Cetraria cucculata,1999,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
479,i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
480,i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,1999,CTL,5,LCRUS,LICHEN,"69,58","138,87",73
481,i36.01,i36,QHI,QHI:KO,1,Festuca baffinensis,1999,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
482,i36.01,i36,QHI,QHI:KO,1,Pedicularis lanata,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
483,i36.01,i36,QHI,QHI:KO,56,Dryas integrifolia,1999,CTL,6,SEVER,ESHRUB,"69,58","138,87",73
484,i36.01,i36,QHI,QHI:KO,74,XXXlitter ,1999,CTL,6,LITTER,LITTER,"69,58","138,87",73
485,i36.01,i36,QHI,QHI:KO,9,XXXothermoss ,1999,CTL,6,MOSSU,MOSS,"69,58","138,87",73
486,i36.01,i36,QHI,QHI:KO,1,XXXcladonia:QHI ,1999,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
487,i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
488,i36.01,i36,QHI,QHI:KO,13,Festuca baffinensis,1999,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
489,i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,1999,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
490,i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
491,i36.01,i36,QHI,QHI:KO,3,Cetraria islandica,1999,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
492,i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
493,i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,1999,CTL,6,LCRUS,LICHEN,"69,58","138,87",73
494,i36.01,i36,QHI,QHI:KO,3,XXXbareground ,1999,CTL,6,SOIL,SOIL,"69,58","138,87",73
495,i36.01,i36,QHI,QHI:KO,3,XXXkobresia:QHI ,1999,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
496,i36.01,i36,QHI,QHI:KO,6,Cetraria cucculata,1999,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
497,i36.01,i36,QHI,QHI:KO,2,XXXothergram ,1999,CTL,6,GRAMU,GRAMINOID,"69,58","138,87",73
498,i36.01,i36,QHI,QHI:KO,12,Salix arctica,1999,CTL,6,SDECI,DSHRUB,"69,58","138,87",73
499,i36.01,i36,QHI,QHI:KO,3,XXXotherlichen:QHI ,1999,CTL,6,LICHENU,LICHEN,"69,58","138,87",73
500,i36.01,i36,QHI,QHI:KO,5,Astragalus umbellatus,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
501,i36.01,i36,QHI,QHI:KO,5,Stellaria longipes,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
502,i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,1999,CTL,6,RUSH,GRAMINOID,"69,58","138,87",73
503,i36.01,i36,QHI,QHI:KO,3,Pedicularis vertisilata,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
504,i36.01,i36,QHI,QHI:KO,27,Salix arctica,2004,CTL,1,SDECI,DSHRUB,"69,58","138,87",73
505,i36.01,i36,QHI,QHI:KO,53,XXXlitter ,2004,CTL,1,LITTER,LITTER,"69,58","138,87",73
506,i36.01,i36,QHI,QHI:KO,20,XXXbareground ,2004,CTL,1,SOIL,SOIL,"69,58","138,87",73
507,i36.01,i36,QHI,QHI:KO,4,Oxytropis maydelliana,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
508,i36.01,i36,QHI,QHI:KO,6,XXXLUZSP:QHI ,2004,CTL,1,RUSH,GRAMINOID,"69,58","138,87",73
509,i36.01,i36,QHI,QHI:KO,46,Dryas integrifolia,2004,CTL,1,SEVER,ESHRUB,"69,58","138,87",73
510,i36.01,i36,QHI,QHI:KO,12,Lupinus arcticus,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
511,i36.01,i36,QHI,QHI:KO,17,XXXothermoss ,2004,CTL,1,MOSSU,MOSS,"69,58","138,87",73
512,i36.01,i36,QHI,QHI:KO,9,Poa arctica,2004,CTL,1,GRASS,GRAMINOID,"69,58","138,87",73
513,i36.01,i36,QHI,QHI:KO,2,XXXotherlichen:QHI ,2004,CTL,1,LICHENU,LICHEN,"69,58","138,87",73
514,i36.01,i36,QHI,QHI:KO,5,Festuca baffinensis,2004,CTL,1,SEDGE,GRAMINOID,"69,58","138,87",73
515,i36.01,i36,QHI,QHI:KO,1,Cetraria cucculata,2004,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
516,i36.01,i36,QHI,QHI:KO,1,Thamnolia subuliformis,2004,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
517,i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
518,i36.01,i36,QHI,QHI:KO,1,XXXothergram ,2004,CTL,1,GRAMU,GRAMINOID,"69,58","138,87",73
519,i36.01,i36,QHI,QHI:KO,2,Stellaria longipes,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
520,i36.01,i36,QHI,QHI:KO,6,Senecio atropurpureus,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
521,i36.01,i36,QHI,QHI:KO,3,Salix reticulata,2004,CTL,1,SHRUBU,SHRUBU,"69,58","138,87",73
522,i36.01,i36,QHI,QHI:KO,2,Pedicularis vertisilata,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
523,i36.01,i36,QHI,QHI:KO,9,XXXbareground ,2004,CTL,2,SOIL,SOIL,"69,58","138,87",73
524,i36.01,i36,QHI,QHI:KO,4,Astragalus umbellatus,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
525,i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
526,i36.01,i36,QHI,QHI:KO,71,Dryas integrifolia,2004,CTL,2,SEVER,ESHRUB,"69,58","138,87",73
527,i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
528,i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2004,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
529,i36.01,i36,QHI,QHI:KO,10,XXXothermoss ,2004,CTL,2,MOSSU,MOSS,"69,58","138,87",73
530,i36.01,i36,QHI,QHI:KO,23,Salix arctica,2004,CTL,2,SDECI,DSHRUB,"69,58","138,87",73
531,i36.01,i36,QHI,QHI:KO,2,Poa arctica,2004,CTL,2,GRASS,GRAMINOID,"69,58","138,87",73
532,i36.01,i36,QHI,QHI:KO,6,Senecio atropurpureus,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
533,i36.01,i36,QHI,QHI:KO,41,XXXlitter ,2004,CTL,2,LITTER,LITTER,"69,58","138,87",73
534,i36.01,i36,QHI,QHI:KO,3,Cetraria cucculata,2004,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
535,i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2004,CTL,2,LICHENU,LICHEN,"69,58","138,87",73
536,i36.01,i36,QHI,QHI:KO,2,Pedicularis lanata,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
537,i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
538,i36.01,i36,QHI,QHI:KO,1,XXXpeltigera:QHI ,2004,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
539,i36.01,i36,QHI,QHI:KO,2,Salix reticulata,2004,CTL,2,SHRUBU,SHRUBU,"69,58","138,87",73
540,i36.01,i36,QHI,QHI:KO,1,Festuca baffinensis,2004,CTL,2,SEDGE,GRAMINOID,"69,58","138,87",73
541,i36.01,i36,QHI,QHI:KO,3,Oxytropis nigrescens,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
542,i36.01,i36,QHI,QHI:KO,14,Salix arctica,2004,CTL,3,SDECI,DSHRUB,"69,58","138,87",73
543,i36.01,i36,QHI,QHI:KO,67,Dryas integrifolia,2004,CTL,3,SEVER,ESHRUB,"69,58","138,87",73
544,i36.01,i36,QHI,QHI:KO,35,XXXlitter ,2004,CTL,3,LITTER,LITTER,"69,58","138,87",73
545,i36.01,i36,QHI,QHI:KO,10,XXXothermoss ,2004,CTL,3,MOSSU,MOSS,"69,58","138,87",73
546,i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
547,i36.01,i36,QHI,QHI:KO,11,Arctagrostis latifolia,2004,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
548,i36.01,i36,QHI,QHI:KO,2,Cetraria islandica,2004,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
549,i36.01,i36,QHI,QHI:KO,2,XXXLUZSP:QHI ,2004,CTL,3,RUSH,GRAMINOID,"69,58","138,87",73
550,i36.01,i36,QHI,QHI:KO,7,Pedicularis lanata,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
551,i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
552,i36.01,i36,QHI,QHI:KO,22,XXXbareground ,2004,CTL,3,SOIL,SOIL,"69,58","138,87",73
553,i36.01,i36,QHI,QHI:KO,2,Poa arctica,2004,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
554,i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
555,i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
556,i36.01,i36,QHI,QHI:KO,4,XXXothergram ,2004,CTL,3,GRAMU,GRAMINOID,"69,58","138,87",73
557,i36.01,i36,QHI,QHI:KO,4,Oxytropis nigrescens,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
558,i36.01,i36,QHI,QHI:KO,1,Festuca baffinensis,2004,CTL,3,SEDGE,GRAMINOID,"69,58","138,87",73
559,i36.01,i36,QHI,QHI:KO,1,Stellaria longipes,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
560,i36.01,i36,QHI,QHI:KO,1,Cetraria cucculata,2004,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
561,i36.01,i36,QHI,QHI:KO,2,XXXotherlichen:QHI ,2004,CTL,3,LICHENU,LICHEN,"69,58","138,87",73
562,i36.01,i36,QHI,QHI:KO,76,Dryas integrifolia,2004,CTL,4,SEVER,ESHRUB,"69,58","138,87",73
563,i36.01,i36,QHI,QHI:KO,14,Salix arctica,2004,CTL,4,SDECI,DSHRUB,"69,58","138,87",73
564,i36.01,i36,QHI,QHI:KO,30,XXXlitter ,2004,CTL,4,LITTER,LITTER,"69,58","138,87",73
565,i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
566,i36.01,i36,QHI,QHI:KO,1,Thamnolia subuliformis,2004,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
567,i36.01,i36,QHI,QHI:KO,2,Pedicularis vertisilata,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
568,i36.01,i36,QHI,QHI:KO,2,Oxytropis nigrescens,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
569,i36.01,i36,QHI,QHI:KO,8,Cetraria cucculata,2004,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
570,i36.01,i36,QHI,QHI:KO,4,Poa arctica,2004,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
571,i36.01,i36,QHI,QHI:KO,5,Senecio atropurpureus,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
572,i36.01,i36,QHI,QHI:KO,8,XXXbareground ,2004,CTL,4,SOIL,SOIL,"69,58","138,87",73
573,i36.01,i36,QHI,QHI:KO,18,XXXothermoss ,2004,CTL,4,MOSSU,MOSS,"69,58","138,87",73
574,i36.01,i36,QHI,QHI:KO,3,XXXotherlichen:QHI ,2004,CTL,4,LICHENU,LICHEN,"69,58","138,87",73
575,i36.01,i36,QHI,QHI:KO,4,Festuca baffinensis,2004,CTL,4,SEDGE,GRAMINOID,"69,58","138,87",73
576,i36.01,i36,QHI,QHI:KO,8,XXXpeltigera:QHI ,2004,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
577,i36.01,i36,QHI,QHI:KO,3,Arctagrostis latifolia,2004,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
578,i36.01,i36,QHI,QHI:KO,2,XXXcladonia:QHI ,2004,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
579,i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
580,i36.01,i36,QHI,QHI:KO,2,Pedicularis lanata,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
581,i36.01,i36,QHI,QHI:KO,1,Oxytropis maydelliana,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
582,i36.01,i36,QHI,QHI:KO,61,Dryas integrifolia,2004,CTL,5,SEVER,ESHRUB,"69,58","138,87",73
583,i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
584,i36.01,i36,QHI,QHI:KO,34,XXXlitter ,2004,CTL,5,LITTER,LITTER,"69,58","138,87",73
585,i36.01,i36,QHI,QHI:KO,24,XXXothermoss ,2004,CTL,5,MOSSU,MOSS,"69,58","138,87",73
586,i36.01,i36,QHI,QHI:KO,5,Cetraria cucculata,2004,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
587,i36.01,i36,QHI,QHI:KO,9,Astragalus umbellatus,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
588,i36.01,i36,QHI,QHI:KO,3,XXXothergram ,2004,CTL,5,GRAMU,GRAMINOID,"69,58","138,87",73
589,i36.01,i36,QHI,QHI:KO,13,Salix arctica,2004,CTL,5,SDECI,DSHRUB,"69,58","138,87",73
590,i36.01,i36,QHI,QHI:KO,14,XXXbareground ,2004,CTL,5,SOIL,SOIL,"69,58","138,87",73
591,i36.01,i36,QHI,QHI:KO,9,Festuca baffinensis,2004,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
592,i36.01,i36,QHI,QHI:KO,3,Senecio atropurpureus,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
593,i36.01,i36,QHI,QHI:KO,2,Saussurea angustifolia,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
594,i36.01,i36,QHI,QHI:KO,5,Thamnolia subuliformis,2004,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
595,i36.01,i36,QHI,QHI:KO,2,Pedicularis vertisilata,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
596,i36.01,i36,QHI,QHI:KO,3,Poa arctica,2004,CTL,5,GRASS,GRAMINOID,"69,58","138,87",73
597,i36.01,i36,QHI,QHI:KO,4,XXXLUZSP:QHI ,2004,CTL,5,RUSH,GRAMINOID,"69,58","138,87",73
598,i36.01,i36,QHI,QHI:KO,2,Pedicularis lanata,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
599,i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2004,CTL,5,LICHENU,LICHEN,"69,58","138,87",73
600,i36.01,i36,QHI,QHI:KO,1,Oxytropis nigrescens,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
601,i36.01,i36,QHI,QHI:KO,1,Arctagrostis latifolia,2004,CTL,6,GRASS,GRAMINOID,"69,58","138,87",73
602,i36.01,i36,QHI,QHI:KO,79,Dryas integrifolia,2004,CTL,6,SEVER,ESHRUB,"69,58","138,87",73
603,i36.01,i36,QHI,QHI:KO,8,Festuca baffinensis,2004,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
604,i36.01,i36,QHI,QHI:KO,34,XXXlitter ,2004,CTL,6,LITTER,LITTER,"69,58","138,87",73
605,i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
606,i36.01,i36,QHI,QHI:KO,4,XXXkobresia:QHI ,2004,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
607,i36.01,i36,QHI,QHI:KO,4,Oxytropis maydelliana,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
608,i36.01,i36,QHI,QHI:KO,1,Stellaria longipes,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
609,i36.01,i36,QHI,QHI:KO,9,XXXothergram ,2004,CTL,6,GRAMU,GRAMINOID,"69,58","138,87",73
610,i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
611,i36.01,i36,QHI,QHI:KO,4,XXXLUZSP:QHI ,2004,CTL,6,RUSH,GRAMINOID,"69,58","138,87",73
612,i36.01,i36,QHI,QHI:KO,3,XXXotherlichen:QHI ,2004,CTL,6,LICHENU,LICHEN,"69,58","138,87",73
613,i36.01,i36,QHI,QHI:KO,15,Salix arctica,2004,CTL,6,SDECI,DSHRUB,"69,58","138,87",73
614,i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
615,i36.01,i36,QHI,QHI:KO,1,Pedicularis lanata,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
616,i36.01,i36,QHI,QHI:KO,20,XXXothermoss ,2004,CTL,6,MOSSU,MOSS,"69,58","138,87",73
617,i36.01,i36,QHI,QHI:KO,6,Cetraria cucculata,2004,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
618,i36.01,i36,QHI,QHI:KO,2,Cetraria islandica,2004,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
619,i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2004,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
620,i36.01,i36,QHI,QHI:KO,3,Polygonum viviparum,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
621,i36.01,i36,QHI,QHI:KO,2,XXXbareground ,2004,CTL,6,SOIL,SOIL,"69,58","138,87",73
622,i36.01,i36,QHI,QHI:KO,2,XXXcrustous:QHI ,2004,CTL,6,LCRUS,LICHEN,"69,58","138,87",73
623,i36.01,i36,QHI,QHI:KO,1,Oxytropis nigrescens,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
624,i36.01,i36,QHI,QHI:KO,3,Cetraria cucculata,2009,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
625,i36.01,i36,QHI,QHI:KO,77,XXXlitter ,2009,CTL,6,LITTER,LITTER,"69,58","138,87",73
626,i36.01,i36,QHI,QHI:KO,12,XXXothermoss ,2009,CTL,6,MOSSU,MOSS,"69,58","138,87",73
627,i36.01,i36,QHI,QHI:KO,21,Salix arctica,2009,CTL,6,SDECI,DSHRUB,"69,58","138,87",73
628,i36.01,i36,QHI,QHI:KO,14,Lupinus arcticus,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
629,i36.01,i36,QHI,QHI:KO,2,XXXothergram ,2009,CTL,6,GRAMU,GRAMINOID,"69,58","138,87",73
630,i36.01,i36,QHI,QHI:KO,4,XXXotherherb:QHI ,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
631,i36.01,i36,QHI,QHI:KO,58,Dryas integrifolia,2009,CTL,6,SEVER,ESHRUB,"69,58","138,87",73
632,i36.01,i36,QHI,QHI:KO,11,XXXcarex:QHI ,2009,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
633,i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2009,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
634,i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
635,i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2009,CTL,6,LICHENU,LICHEN,"69,58","138,87",73
636,i36.01,i36,QHI,QHI:KO,4,XXXpeltigera:QHI ,2009,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
637,i36.01,i36,QHI,QHI:KO,2,Poa arctica,2009,CTL,6,GRASS,GRAMINOID,"69,58","138,87",73
638,i36.01,i36,QHI,QHI:KO,1,Oxytropis ,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
639,i36.01,i36,QHI,QHI:KO,19,XXXbareground ,2009,CTL,6,SOIL,SOIL,"69,58","138,87",73
640,i36.01,i36,QHI,QHI:KO,3,Senecio atropurpureus,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
